model	perturbation	language	task	probing_location	dev_acc	test_acc
swLSTM		Dutch	gender_propn	last	70.0	61.0
swLSTM		Dutch	number_noun	first	76.0	77.0
swLSTM		Dutch	number_noun	last	88.5	89.5
swLSTM		Dutch	verbform_verb	first	75.12437810945273	80.09950248756219
swLSTM		Dutch	verbform_verb	last	79.1044776119403	84.07960199004975
swLSTM		English	number_noun	first	80.5	72.0
swLSTM		English	number_noun	last	86.5	83.0
swLSTM		English	tense_verb	first	78.0	79.0
swLSTM		English	tense_verb	last	89.0	80.5
swLSTM		English	verbform_verb	first	69.5	66.0
swLSTM		English	verbform_verb	last	68.5	66.5
swLSTM		Estonian	case_adj	first	79.5	80.5
swLSTM		Estonian	case_adj	last	94.5	91.5
swLSTM		Estonian	case_noun	first	52.38095238095239	45.23809523809524
swLSTM		Estonian	case_noun	last	80.47619047619048	75.23809523809524
swLSTM		Estonian	number_adj	first	88.0	88.0
swLSTM		Estonian	number_adj	last	94.5	94.0
swLSTM		Estonian	number_noun	first	79.5	75.5
swLSTM		Estonian	number_noun	last	88.5	89.5
swLSTM		Estonian	number_verb	first	93.5	91.0
swLSTM		Estonian	number_verb	last	95.5	95.5
swLSTM		Estonian	person_verb	first	88.55721393034825	85.5
swLSTM		Estonian	person_verb	last	96.51741293532339	92.5
swLSTM		Estonian	tense_adj	first	97.0	96.5
swLSTM		Estonian	tense_adj	last	99.5	99.0
swLSTM		Estonian	tense_verb	first	90.5	87.5
swLSTM		Estonian	tense_verb	last	93.0	90.0
swLSTM		Estonian	verbform_verb	first	84.0	84.15841584158416
swLSTM		Estonian	verbform_verb	last	94.0	93.06930693069309
swLSTM		Estonian	voice_adj	first	91.0	89.0
swLSTM		Estonian	voice_adj	last	96.0	94.5
swLSTM		Estonian	voice_verb	first	88.0	89.0
swLSTM		Estonian	voice_verb	last	94.5	91.0
swLSTM		Finnish	case_adj	first	64.90384615384616	67.46411483253588
swLSTM		Finnish	case_adj	last	83.65384615384616	84.688995215311
swLSTM		Finnish	case_noun	first	45.893719806763286	47.2636815920398
swLSTM		Finnish	case_noun	last	71.98067632850241	74.12935323383084
swLSTM		Finnish	case_propn	first	64.35643564356435	72.5
swLSTM		Finnish	case_propn	last	83.66336633663366	84.5
swLSTM		Finnish	case_verb	first	68.57142857142857	62.857142857142854
swLSTM		Finnish	case_verb	last	84.76190476190476	86.66666666666667
swLSTM		Finnish	degree_adj	first	92.5	83.08457711442786
swLSTM		Finnish	degree_adj	last	93.5	90.04975124378109
swLSTM		Finnish	derivation_adj	first	89.0	86.0
swLSTM		Finnish	derivation_adj	last	92.5	92.5
swLSTM		Finnish	derivation_noun	first	84.65346534653465	83.0
swLSTM		Finnish	derivation_noun	last	94.55445544554455	91.5
swLSTM		Finnish	infform_verb	first	93.5	92.03980099502488
swLSTM		Finnish	infform_verb	last	96.0	95.52238805970148
swLSTM		Finnish	mood_verb	first	79.1044776119403	81.59203980099502
swLSTM		Finnish	mood_verb	last	83.08457711442786	84.5771144278607
swLSTM		Finnish	number_adj	first	87.5	79.5
swLSTM		Finnish	number_adj	last	91.5	89.0
swLSTM		Finnish	number_noun	first	74.5	69.0
swLSTM		Finnish	number_noun	last	78.0	86.5
swLSTM		Finnish	number_verb	first	85.5	84.0
swLSTM		Finnish	number_verb	last	90.0	93.0
swLSTM		Finnish	partform_verb	first	83.5820895522388	86.56716417910447
swLSTM		Finnish	partform_verb	last	95.02487562189054	94.02985074626866
swLSTM		Finnish	tense_verb	first	87.5	84.0
swLSTM		Finnish	tense_verb	last	87.5	86.5
swLSTM		Finnish	verbform_verb	first	69.15422885572139	66.66666666666666
swLSTM		Finnish	verbform_verb	last	79.1044776119403	79.60199004975125
swLSTM		Finnish	voice_verb	first	85.5	80.5
swLSTM		Finnish	voice_verb	last	88.0	87.5
swLSTM		French	gender_adj	first	76.5	79.5
swLSTM		French	gender_adj	last	82.0	82.0
swLSTM		French	gender_noun	first	70.0	72.5
swLSTM		French	gender_noun	last	72.5	74.0
swLSTM		French	gender_verb	first	93.5	91.5
swLSTM		French	gender_verb	last	96.5	90.5
swLSTM		French	number_adj	first	89.5	91.0
swLSTM		French	number_adj	last	96.0	94.0
swLSTM		French	number_noun	first	90.5	92.5
swLSTM		French	number_noun	last	94.0	94.0
swLSTM		French	number_verb	first	95.5	92.5
swLSTM		French	number_verb	last	98.5	96.0
swLSTM		French	tense_verb	first	79.0	74.75247524752476
swLSTM		French	tense_verb	last	86.5	81.1881188118812
swLSTM		French	verbform_verb	first	83.08457711442786	78.60696517412936
swLSTM		French	verbform_verb	last	94.02985074626866	91.04477611940298
swLSTM		German	case_adj	first	75.0	67.5
swLSTM		German	case_adj	last	72.5	66.5
swLSTM		German	case_noun	first	68.5	73.0
swLSTM		German	case_noun	last	65.5	65.5
swLSTM		German	case_propn	first	61.0	60.0
swLSTM		German	case_propn	last	68.0	63.0
swLSTM		German	gender_adj	first	56.99999999999999	52.736318407960205
swLSTM		German	gender_adj	last	59.0	62.189054726368155
swLSTM		German	gender_noun	first	57.2139303482587	55.223880597014926
swLSTM		German	gender_noun	last	60.69651741293532	58.2089552238806
swLSTM		German	gender_propn	first	67.5	58.2089552238806
swLSTM		German	gender_propn	last	59.0	52.23880597014925
swLSTM		German	number_adj	first	76.5	71.5
swLSTM		German	number_adj	last	70.0	70.0
swLSTM		German	number_noun	first	71.0	75.5
swLSTM		German	number_noun	last	80.5	76.5
swLSTM		German	number_verb	first	83.0	84.5
swLSTM		German	number_verb	last	91.0	90.5
swLSTM		German	tense_verb	first	71.5	63.0
swLSTM		German	tense_verb	last	79.5	68.5
swLSTM		German	verbform_verb	first	85.5	74.12935323383084
swLSTM		German	verbform_verb	last	86.5	79.60199004975125
swLSTM		Greek	aspect_verb	first	77.0	80.5
swLSTM		Greek	aspect_verb	last	92.0	87.0
swLSTM		Greek	case_noun	first	79.60199004975125	72.13930348258707
swLSTM		Greek	case_noun	last	85.07462686567165	80.59701492537313
swLSTM		Greek	gender_noun	first	68.1592039800995	63.18407960199005
swLSTM		Greek	gender_noun	last	83.08457711442786	76.11940298507463
swLSTM		Greek	number_noun	first	83.5	79.0
swLSTM		Greek	number_noun	last	87.0	91.5
swLSTM		Greek	voice_verb	first	87.5	85.5
swLSTM		Greek	voice_verb	last	93.0	92.0
swLSTM		Hebrew	gender_noun	first	79.5	78.5
swLSTM		Hebrew	gender_noun	last	87.5	86.0
swLSTM		Hebrew	gender_verb	first	70.0	67.0
swLSTM		Hebrew	gender_verb	last	81.0	73.0
swLSTM		Hebrew	hebbinyan_verb	first	74.6268656716418	71.42857142857143
swLSTM		Hebrew	hebbinyan_verb	last	77.61194029850746	61.57635467980296
swLSTM		Hebrew	number_noun	first	78.5	68.0
swLSTM		Hebrew	number_noun	last	89.0	82.5
swLSTM		Hebrew	number_verb	first	82.0	82.0
swLSTM		Hebrew	number_verb	last	90.0	94.5
swLSTM		Hindi	case_adj	first	87.0	81.0
swLSTM		Hindi	case_adj	last	88.5	84.0
swLSTM		Hindi	case_noun	first	89.0	86.5
swLSTM		Hindi	case_noun	last	95.0	92.5
swLSTM		Hindi	case_propn	first	81.0	78.5
swLSTM		Hindi	case_propn	last	93.5	87.5
swLSTM		Hindi	gender_noun	first	71.0	72.0
swLSTM		Hindi	gender_noun	last	76.5	77.0
swLSTM		Hindi	gender_propn	first	65.5	55.00000000000001
swLSTM		Hindi	gender_propn	last	68.5	60.0
swLSTM		Hindi	number_noun	first	85.5	84.0
swLSTM		Hindi	number_noun	last	87.5	91.0
swLSTM		Hungarian	number[psor]_noun	first	74.5	74.0
swLSTM		Hungarian	number[psor]_noun	last	85.0	82.0
swLSTM		Hungarian	number_noun	first	78.0	76.0
swLSTM		Hungarian	number_noun	last	91.5	87.5
swLSTM		Hungarian	person[psor]_noun	first	79.5	72.0
swLSTM		Hungarian	person[psor]_noun	last	88.5	78.5
swLSTM		Italian	gender_adj	first	80.5	85.0
swLSTM		Italian	gender_adj	last	88.0	79.5
swLSTM		Italian	gender_noun	first	79.5	76.5
swLSTM		Italian	gender_noun	last	85.5	81.0
swLSTM		Italian	number_adj	first	84.0	85.5
swLSTM		Italian	number_adj	last	88.5	89.5
swLSTM		Italian	number_noun	first	87.5	79.5
swLSTM		Italian	number_noun	last	90.5	88.0
swLSTM		Italian	number_verb	first	82.0	86.5
swLSTM		Italian	number_verb	last	86.5	91.0
swLSTM		Italian	person_verb	first	72.0	75.5
swLSTM		Italian	person_verb	last	81.0	77.0
swLSTM		Italian	tense_verb	first	74.5	71.5
swLSTM		Italian	tense_verb	last	81.5	78.0
swLSTM		Italian	verbform_verb	first	81.0	81.0
swLSTM		Italian	verbform_verb	last	89.5	90.0
swLSTM		Latin	aspect_verb	first	94.0	95.0
swLSTM		Latin	aspect_verb	last	96.0	97.5
swLSTM		Latin	case_verb	first	69.15422885572139	57.42574257425742
swLSTM		Latin	case_verb	last	75.12437810945273	68.8118811881188
swLSTM		Latin	gender_adj	first	54.22885572139303	49.75124378109453
swLSTM		Latin	gender_adj	last	65.17412935323384	55.223880597014926
swLSTM		Latin	gender_noun	first	58.2089552238806	48.75621890547263
swLSTM		Latin	gender_noun	last	65.17412935323384	55.223880597014926
swLSTM		Latin	gender_verb	first	70.64676616915423	62.189054726368155
swLSTM		Latin	gender_verb	last	77.11442786069652	62.68656716417911
swLSTM		Latin	mood_verb	first	75.12437810945273	65.5
swLSTM		Latin	mood_verb	last	82.58706467661692	73.0
swLSTM		Latin	number_adj	first	73.0	67.5
swLSTM		Latin	number_adj	last	80.0	73.5
swLSTM		Latin	number_noun	first	82.0	63.0
swLSTM		Latin	number_noun	last	84.0	71.5
swLSTM		Latin	number_verb	first	83.5	80.5
swLSTM		Latin	number_verb	last	90.5	80.5
swLSTM		Latin	person_verb	first	90.54726368159204	82.58706467661692
swLSTM		Latin	person_verb	last	92.53731343283582	87.56218905472637
swLSTM		Latin	tense_verb	first	68.8118811881188	57.711442786069654
swLSTM		Latin	tense_verb	last	76.73267326732673	58.70646766169154
swLSTM		Latin	verbform_verb	first	78.1094527363184	68.1592039800995
swLSTM		Latin	verbform_verb	last	83.08457711442786	79.60199004975125
swLSTM		Latin	voice_verb	first	84.5	77.5
swLSTM		Latin	voice_verb	last	89.5	82.5
swLSTM		Latvian	case_adj	first	64.5	65.0
swLSTM		Latvian	case_adj	last	78.0	76.0
swLSTM		Latvian	case_noun	first	56.00000000000001	60.0
swLSTM		Latvian	case_noun	last	73.5	78.5
swLSTM		Latvian	case_propn	first	65.0	60.0
swLSTM		Latvian	case_propn	last	76.5	79.0
swLSTM		Latvian	definite_adj	first	81.5	75.5
swLSTM		Latvian	definite_adj	last	90.5	86.5
swLSTM		Latvian	definite_verb	first	85.5	90.5
swLSTM		Latvian	definite_verb	last	97.0	97.0
swLSTM		Latvian	gender_adj	first	75.5	64.5
swLSTM		Latvian	gender_adj	last	82.0	75.5
swLSTM		Latvian	gender_noun	first	69.0	64.5
swLSTM		Latvian	gender_noun	last	77.0	72.0
swLSTM		Latvian	gender_propn	first	70.5	66.5
swLSTM		Latvian	gender_propn	last	76.5	72.0
swLSTM		Latvian	gender_verb	first	84.0	89.5
swLSTM		Latvian	gender_verb	last	90.5	94.5
swLSTM		Latvian	number_adj	first	78.0	74.0
swLSTM		Latvian	number_adj	last	85.5	80.0
swLSTM		Latvian	number_verb	first	86.0	82.5
swLSTM		Latvian	number_verb	last	87.0	90.5
swLSTM		Latvian	person_verb	first	82.58706467661692	74.6268656716418
swLSTM		Latvian	person_verb	last	89.55223880597015	86.06965174129353
swLSTM		Latvian	polarity_verb	first	98.0	98.5
swLSTM		Latvian	polarity_verb	last	95.5	93.5
swLSTM		Latvian	tense_verb	first	73.6318407960199	67.66169154228857
swLSTM		Latvian	tense_verb	last	83.08457711442786	79.60199004975125
swLSTM		Latvian	verbform_verb	first	69.0	69.5
swLSTM		Latvian	verbform_verb	last	83.0	82.0
swLSTM		Latvian	voice_verb	first	88.0	82.0
swLSTM		Latvian	voice_verb	last	94.0	94.5
swLSTM		Lithuanian	case_noun	first	60.78431372549019	58.333333333333336
swLSTM		Lithuanian	case_noun	last	76.47058823529412	74.50980392156863
swLSTM		Lithuanian	gender_noun	first	74.5	69.0
swLSTM		Lithuanian	gender_noun	last	77.5	75.5
swLSTM		Lithuanian	number_noun	first	74.5	67.5
swLSTM		Lithuanian	number_noun	last	84.5	86.5
swLSTM		Lithuanian	number_verb	first	74.0	70.0
swLSTM		Lithuanian	number_verb	last	78.5	74.5
swLSTM		Norwegian_Bokmal	definite_adj	first	91.0	95.5
swLSTM		Norwegian_Bokmal	definite_adj	last	95.0	97.5
swLSTM		Norwegian_Bokmal	definite_noun	first	82.5	83.5
swLSTM		Norwegian_Bokmal	definite_noun	last	86.5	90.0
swLSTM		Norwegian_Bokmal	gender_noun	first	61.69154228855721	55.72139303482587
swLSTM		Norwegian_Bokmal	gender_noun	last	67.66169154228857	65.67164179104478
swLSTM		Norwegian_Bokmal	number_adj	first	83.5	80.5
swLSTM		Norwegian_Bokmal	number_adj	last	89.0	83.5
swLSTM		Norwegian_Bokmal	number_noun	first	80.5	79.5
swLSTM		Norwegian_Bokmal	number_noun	last	89.5	90.5
swLSTM		Norwegian_Bokmal	tense_verb	first	88.0	87.0
swLSTM		Norwegian_Bokmal	tense_verb	last	93.0	94.5
swLSTM		Norwegian_Bokmal	verbform_verb	first	89.55223880597015	87.56218905472637
swLSTM		Norwegian_Bokmal	verbform_verb	last	93.53233830845771	90.54726368159204
swLSTM		Norwegian_Nynorsk	definite_adj	first	93.5	96.5
swLSTM		Norwegian_Nynorsk	definite_adj	last	94.5	93.5
swLSTM		Norwegian_Nynorsk	definite_noun	first	79.5	77.0
swLSTM		Norwegian_Nynorsk	definite_noun	last	88.5	86.0
swLSTM		Norwegian_Nynorsk	gender_noun	first	64.17910447761194	61.19402985074627
swLSTM		Norwegian_Nynorsk	gender_noun	last	72.13930348258707	74.6268656716418
swLSTM		Norwegian_Nynorsk	number_adj	first	81.0	81.5
swLSTM		Norwegian_Nynorsk	number_adj	last	90.5	82.5
swLSTM		Norwegian_Nynorsk	number_noun	first	79.0	78.0
swLSTM		Norwegian_Nynorsk	number_noun	last	79.5	81.0
swLSTM		Norwegian_Nynorsk	tense_verb	first	84.0	83.5
swLSTM		Norwegian_Nynorsk	tense_verb	last	88.5	88.5
swLSTM		Norwegian_Nynorsk	verbform_verb	first	87.0	83.5820895522388
swLSTM		Norwegian_Nynorsk	verbform_verb	last	90.0	82.08955223880598
swLSTM		Persian	number_noun	first	82.5	76.0
swLSTM		Persian	number_noun	last	89.0	85.0
swLSTM		Polish	animacy_adj	first	69.0	73.5
swLSTM		Polish	animacy_adj	last	69.0	74.0
swLSTM		Polish	animacy_noun	first	63.0	57.2139303482587
swLSTM		Polish	animacy_noun	last	64.5	51.741293532338304
swLSTM		Polish	aspect_adj	first	87.0	86.0
swLSTM		Polish	aspect_adj	last	89.0	88.0
swLSTM		Polish	aspect_verb	first	77.5	74.5
swLSTM		Polish	aspect_verb	last	74.0	76.5
swLSTM		Polish	case_adj	first	70.0	64.0
swLSTM		Polish	case_adj	last	75.5	73.0
swLSTM		Polish	case_propn	first	62.37623762376238	64.5
swLSTM		Polish	case_propn	last	70.79207920792079	68.0
swLSTM		Polish	gender_adj	first	50.74626865671642	52.23880597014925
swLSTM		Polish	gender_adj	last	66.16915422885572	62.68656716417911
swLSTM		Polish	gender_noun	first	49.25373134328358	53.73134328358209
swLSTM		Polish	gender_noun	last	66.66666666666666	63.681592039801
swLSTM		Polish	gender_propn	first	57.711442786069654	58.5
swLSTM		Polish	gender_propn	last	55.223880597014926	49.0
swLSTM		Polish	gender_verb	first	89.05472636815921	88.05970149253731
swLSTM		Polish	gender_verb	last	92.03980099502488	94.02985074626866
swLSTM		Polish	mood_verb	first	95.5	92.5
swLSTM		Polish	mood_verb	last	97.5	95.0
swLSTM		Polish	number_adj	first	79.0	73.5
swLSTM		Polish	number_adj	last	89.5	85.5
swLSTM		Polish	number_noun	first	73.5	70.0
swLSTM		Polish	number_noun	last	81.5	78.0
swLSTM		Polish	number_verb	first	90.0	93.0
swLSTM		Polish	number_verb	last	95.5	98.0
swLSTM		Polish	person_verb	first	92.53731343283582	89.0
swLSTM		Polish	person_verb	last	98.50746268656717	95.0
swLSTM		Polish	subgender_adj	first	77.5	64.0
swLSTM		Polish	subgender_adj	last	74.5	70.5
swLSTM		Polish	tense_verb	first	74.12935323383084	72.0
swLSTM		Polish	tense_verb	last	79.1044776119403	76.0
swLSTM		Polish	verbform_verb	first	80.5	75.24752475247524
swLSTM		Polish	verbform_verb	last	90.0	87.62376237623762
swLSTM		Polish	voice_adj	first	98.5	96.5
swLSTM		Polish	voice_adj	last	100.0	99.5
swLSTM		Portuguese	gender_noun	first	79.5	83.5
swLSTM		Portuguese	gender_noun	last	84.5	85.5
swLSTM		Portuguese	gender_propn	first	87.5	73.0
swLSTM		Portuguese	gender_propn	last	79.5	69.5
swLSTM		Portuguese	number_noun	first	87.0	86.0
swLSTM		Portuguese	number_noun	last	94.5	91.5
swLSTM		Portuguese	number_verb	first	95.5	93.5
swLSTM		Portuguese	number_verb	last	98.0	96.5
swLSTM		Romanian	definite_noun	first	80.5	80.5
swLSTM		Romanian	definite_noun	last	86.5	80.5
swLSTM		Romanian	gender_adj	first	87.0	83.5
swLSTM		Romanian	gender_adj	last	94.5	92.0
swLSTM		Romanian	gender_noun	first	77.5	75.5
swLSTM		Romanian	gender_noun	last	87.0	81.0
swLSTM		Romanian	mood_verb	first	85.57213930348259	79.60199004975125
swLSTM		Romanian	mood_verb	last	88.55721393034825	83.08457711442786
swLSTM		Romanian	number_adj	first	82.0	85.0
swLSTM		Romanian	number_adj	last	86.5	89.5
swLSTM		Romanian	number_noun	first	84.0	79.0
swLSTM		Romanian	number_noun	last	89.5	88.5
swLSTM		Romanian	number_verb	first	78.5	77.5
swLSTM		Romanian	number_verb	last	87.0	89.0
swLSTM		Romanian	person_verb	first	77.0	77.11442786069652
swLSTM		Romanian	person_verb	last	86.5	83.08457711442786
swLSTM		Romanian	tense_verb	first	74.75247524752476	71.0
swLSTM		Romanian	tense_verb	last	85.64356435643565	75.5
swLSTM		Romanian	verbform_verb	first	83.5	80.0
swLSTM		Romanian	verbform_verb	last	89.5	88.0
swLSTM		Russian	animacy_adj	first	68.0	68.5
swLSTM		Russian	animacy_adj	last	72.5	66.0
swLSTM		Russian	animacy_noun	first	63.0	56.99999999999999
swLSTM		Russian	animacy_noun	last	64.0	65.0
swLSTM		Russian	animacy_propn	first	74.0	70.5
swLSTM		Russian	animacy_propn	last	69.5	70.0
swLSTM		Russian	aspect_verb	first	82.0	75.5
swLSTM		Russian	aspect_verb	last	80.5	75.5
swLSTM		Russian	case_adj	first	70.58823529411765	65.68627450980392
swLSTM		Russian	case_adj	last	75.49019607843137	71.56862745098039
swLSTM		Russian	case_noun	first	56.86274509803921	53.431372549019606
swLSTM		Russian	case_noun	last	66.66666666666666	62.254901960784316
swLSTM		Russian	case_propn	first	53.431372549019606	53.92156862745098
swLSTM		Russian	case_propn	last	50.98039215686274	58.333333333333336
swLSTM		Russian	case_verb	first	70.09803921568627	62.745098039215684
swLSTM		Russian	case_verb	last	76.9607843137255	75.49019607843137
swLSTM		Russian	gender_adj	first	73.13432835820896	72.13930348258707
swLSTM		Russian	gender_adj	last	84.5771144278607	79.60199004975125
swLSTM		Russian	gender_noun	first	57.2139303482587	54.72636815920397
swLSTM		Russian	gender_noun	last	62.189054726368155	63.18407960199005
swLSTM		Russian	gender_propn	first	51.741293532338304	43.28358208955223
swLSTM		Russian	gender_propn	last	60.19900497512438	43.78109452736318
swLSTM		Russian	gender_verb	first	84.07960199004975	77.61194029850746
swLSTM		Russian	gender_verb	last	92.53731343283582	87.56218905472637
swLSTM		Russian	mood_verb	first	86.0	84.0
swLSTM		Russian	mood_verb	last	93.0	90.0
swLSTM		Russian	number_adj	first	85.5	84.5
swLSTM		Russian	number_adj	last	97.0	91.0
swLSTM		Russian	number_noun	first	70.0	70.0
swLSTM		Russian	number_noun	last	76.0	85.5
swLSTM		Russian	number_verb	first	81.5	83.5
swLSTM		Russian	number_verb	last	91.5	92.0
swLSTM		Russian	person_verb	first	94.02985074626866	91.54228855721394
swLSTM		Russian	person_verb	last	99.00497512437812	96.01990049751244
swLSTM		Russian	tense_verb	first	76.11940298507463	66.66666666666666
swLSTM		Russian	tense_verb	last	82.58706467661692	78.60696517412936
swLSTM		Russian	verbform_verb	first	74.0	72.5
swLSTM		Russian	verbform_verb	last	88.0	88.5
swLSTM		Russian	voice_verb	first	77.61194029850746	74.12935323383084
swLSTM		Russian	voice_verb	last	88.05970149253731	84.5771144278607
swLSTM		Serbian	case_noun	first	61.57635467980296	59.20398009950249
swLSTM		Serbian	case_noun	last	70.44334975369459	62.68656716417911
swLSTM		Serbian	gender_adj	first	64.17910447761194	67.16417910447761
swLSTM		Serbian	gender_adj	last	74.12935323383084	68.1592039800995
swLSTM		Serbian	gender_noun	first	67.66169154228857	60.69651741293532
swLSTM		Serbian	gender_noun	last	67.16417910447761	65.67164179104478
swLSTM		Serbian	number_adj	first	81.0	81.0
swLSTM		Serbian	number_adj	last	86.0	90.0
swLSTM		Serbian	number_noun	first	75.0	75.0
swLSTM		Serbian	number_noun	last	79.5	80.5
swLSTM		Serbian	number_verb	first	85.5	79.0
swLSTM		Serbian	number_verb	last	90.5	88.0
swLSTM		Slovak	animacy_adj	first	70.0	69.0
swLSTM		Slovak	animacy_adj	last	73.5	71.5
swLSTM		Slovak	animacy_noun	first	70.0	77.5
swLSTM		Slovak	animacy_noun	last	72.5	82.5
swLSTM		Slovak	aspect_verb	first	73.0	76.0
swLSTM		Slovak	aspect_verb	last	79.0	74.5
swLSTM		Slovak	case_noun	first	57.35294117647059	60.78431372549019
swLSTM		Slovak	case_noun	last	64.70588235294117	65.19607843137256
swLSTM		Slovak	gender_adj	first	60.19900497512438	64.17910447761194
swLSTM		Slovak	gender_adj	last	73.13432835820896	69.15422885572139
swLSTM		Slovak	gender_noun	first	56.71641791044776	58.70646766169154
swLSTM		Slovak	gender_noun	last	69.65174129353234	69.65174129353234
swLSTM		Slovak	gender_verb	first	76.11940298507463	73.0
swLSTM		Slovak	gender_verb	last	85.57213930348259	80.0
swLSTM		Slovak	number_adj	first	81.0	81.5
swLSTM		Slovak	number_adj	last	87.5	87.5
swLSTM		Slovak	number_noun	first	69.5	74.0
swLSTM		Slovak	number_noun	last	76.5	77.0
swLSTM		Slovak	number_verb	first	89.5	84.5
swLSTM		Slovak	number_verb	last	97.5	94.0
swLSTM		Slovak	tense_verb	first	73.0	74.5
